Food Name,Category Name,Calcium,Calories,Carbs,Cholesterol,Copper,Fats,Fiber,Folate,Iron,Magnesium,Monounsaturated Fat,Net carbs,Omega-3 - DHA,Omega-3 - DPA,Omega-3 - EPA,Phosphorus,Polyunsaturated fat,Potassium,Protein,Saturated Fat,Selenium,Sodium,Trans Fat,Vitamin A (IU),Vitamin A RAE,Vitamin B1,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Zinc,Choline,Fructose,Histidine,Isoleucine,Leucine,Lysine,Manganese,Methionine,Phenylalanine,Starch,Sugar,Threonine,Tryptophan,Valine,Vitamin D,Vitamin E,Vitamin K,Omega-3 - ALA,Omega-6 - Eicosadienoic acid,Omega-6 - Gamma-linoleic acid,Omega-3 - Eicosatrienoic acid,Omega-6 - Dihomo-gamma-linoleic acid,Omega-6 - Linoleic acid,Omega-6 - Arachidonic acid
Table salt,Spices,0.024,0.0,0.0,0.0,3e-05,0.0,0.0,0.0,0.00033,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,1.0000000000000001e-07,38.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Apple cider vinegar,Spices,0.007,21.0,0.93,0.0,1e-05,0.0,0.0,0.0,0.0002,0.005,0.0,0.93,0.0,0.0,0.0,0.008,0.0,0.073,0.0,0.0,1.0000000000000001e-07,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4e-05,0.0,0.3,0.0,0.0,0.0,0.0,0.00025,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vanilla extract,Spices,0.011,288.0,13.0,0.0,7.000000000000001e-05,0.06,0.0,0.0,0.0001199999999999,0.012,0.01,13.0,0.0,0.0,0.0,0.006,0.0,0.148,0.06,0.01,0.0,0.009,0.0,0.0,0.0,1e-05,0.0,0.0001,0.00043,4e-05,3e-05,0.0,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.00023,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vinegar,Spices,0.006,18.0,0.04,0.0,1e-05,0.0,0.0,0.0,3e-05,0.001,0.0,0.04,0.0,0.0,0.0,0.004,0.0,0.002,0.0,0.0,5e-07,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-05,0.0,0.0,0.0,0.0,0.0,0.0,6e-05,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Caper,Spices,0.04,23.0,4.9,0.0,0.00037,0.86,3.2,2.3e-05,0.0017,0.033,0.06,1.7,0.0,0.0,0.0,0.01,0.3,0.04,2.4,0.23,1.2e-06,2.348,0.0,138.0,7e-06,2e-05,0.0,0.00014,0.00065,3e-05,2e-05,0.0043,0.00032,0.0065,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.00088,2.5e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Horseradish,Spices,0.056,48.0,11.0,0.0,6e-05,0.69,3.3,5.7e-05,0.0004199999999999,0.027,0.13,8.0,0.0,0.0,0.0,0.031,0.34,0.246,1.2,0.09,2.8e-06,0.42,0.0,2.0,0.0,1e-05,0.0,2e-05,0.00039,8.999999999999999e-05,7.000000000000001e-05,0.025,0.00083,0.0065,0.0,0.0,0.0,0.0,0.0,0.00013,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,1e-05,1.3e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spearmint,Spices,0.199,44.0,8.4,0.0,0.0002399999999999,0.73,6.8,0.000105,0.012,0.063,0.03,1.6,0.0,0.0,0.0,0.06,0.39,0.458,3.3,0.19,0.0,0.03,0.0,4054.0,0.000203,8e-05,0.0,0.0001799999999999,0.00095,0.00025,0.00016,0.013,0.0011,0.0,0.0,7.000000000000001e-05,0.00014,0.00025,0.00014,0.0011,5e-05,0.00017,0.0,0.0,0.00014,5e-05,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Balsamic vinegar,Spices,0.027,88.0,17.0,0.0,3e-05,0.0,0.0,0.0,0.0007199999999999,0.012,0.0,17.0,0.0,0.0,0.0,0.019,0.0,0.112,0.49,0.0,0.0,0.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-05,0.0,7.4,0.0,0.0,0.0,0.0,0.00013,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Taco seasoning,Spices,0.0,188.0,56.0,0.0,0.0,0.0,19.0,0.0,0.0068,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.068,0.0,9381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mayonnaise,Spices,0.008,680.0,0.57,0.042,2e-05,75.0,0.0,5e-06,0.0002099999999999,0.001,17.0,0.57,0.01,0.0,0.0,0.021,45.0,0.02,0.96,12.0,2.3e-06,0.635,0.19,65.0,1.6e-05,1e-05,1.2e-07,2e-05,0.0,0.00017,1e-05,0.0,0.00015,0.034,0.05,3e-05,7.000000000000001e-05,0.0001,7.000000000000001e-05,1e-05,4e-05,6e-05,0.0,0.57,6e-05,2e-05,7.000000000000001e-05,2.0000000000000002e-07,0.0033,0.000163,5.3,0.03,0.13,0.0,0.0,39.0,0.0
Cocoa solids,Spices,0.128,228.0,58.0,0.0,0.0038,14.0,37.0,3.2e-05,0.014,0.499,4.6,21.0,0.0,0.0,0.0,0.734,0.44,1.524,20.0,8.1,1.4e-05,0.021,0.0,0.0,0.0,8e-05,0.0,0.0002399999999999,0.0022,0.00025,0.0001199999999999,0.0,0.0068,0.012,0.0,0.00034,0.00076,0.0012,0.00098,0.0038,0.0002,0.00094,0.0,1.8,0.00078,0.00029,0.0012,0.0,0.0001,2.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Alfalfa seeds,Nuts,0.032,23.0,2.1,0.0,0.00016,0.69,1.9,3.6e-05,0.0009599999999999,0.027,0.06,0.2,0.0,0.0,0.0,0.07,0.41,0.079,4.0,0.07,6e-07,0.006,0.0,155.0,8e-06,8e-05,0.0,0.00013,0.0004799999999999,0.00056,3e-05,0.0081999999999999,0.00092,0.014,0.12,0.0,0.00014,0.00027,0.0002099999999999,0.00019,0.0,0.0,0.0,0.2,0.00013,0.0,0.00015,0.0,2e-05,3.1e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Radish seeds,Nuts,0.051,43.0,3.6,0.0,0.0001199999999999,2.5,0.0,9.5e-05,0.00086,0.044,0.42,3.6,0.0,0.0,0.0,0.113,1.1,0.086,3.8,0.77,6e-07,0.006,0.0,391.0,2e-05,0.0001,0.0,0.0001,0.0029,0.00073,0.00029,0.029,0.00056,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lotus seeds,Nuts,0.163,332.0,64.0,0.0,0.00035,2.0,0.0,0.000104,0.0035,0.21,0.39,64.0,0.0,0.0,0.0,0.626,1.2,1.368,15.0,0.33,0.0,0.005,0.0,50.0,3e-06,0.00064,0.0,0.00015,0.0016,0.00085,0.00063,0.0,0.0011,0.0,0.0,0.00043,0.00077,0.0012,0.00099,0.0023,0.00027,0.00077,0.0,0.0,0.00075,0.00022,0.00099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Safflower,Nuts,0.078,517.0,34.0,0.0,0.0017,38.0,0.0,0.00016,0.0049,0.353,4.8,34.0,0.0,0.0,0.0,0.644,28.0,0.687,16.0,3.7,0.0,0.003,0.0,50.0,3e-06,0.0012,0.0,0.0004199999999999,0.0023,0.004,0.0012,0.0,0.0050999999999999,0.0,0.0,0.00045,0.0007199999999999,0.0012,0.00053,0.002,0.00028,0.00081,0.0,0.0,0.0005899999999999,0.0001799999999999,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acorns,Nuts,0.041,387.0,41.0,0.0,0.00062,24.0,0.0,8.7e-05,0.00079,0.062,15.0,41.0,0.0,0.0,0.0,0.079,4.6,0.539,6.2,3.1,0.0,0.0,0.0,39.0,2e-06,0.00011,0.0,0.0001199999999999,0.0018,0.0007199999999999,0.00053,0.0,0.00051,0.0,0.0,0.00017,0.00029,0.00049,0.00038,0.0013,0.0001,0.00027,0.0,0.0,0.0002399999999999,7.000000000000001e-05,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almond,Nuts,0.269,579.0,22.0,0.0,0.001,50.0,13.0,4.4e-05,0.0037,0.27,32.0,9.1,0.0,0.0,0.0,0.481,12.0,0.733,21.0,3.8,4.1e-06,0.001,0.02,2.0,0.0,0.0002099999999999,0.0,0.0011,0.0036,0.00047,0.00014,0.0,0.0031,0.052,0.11,0.00054,0.00075,0.0015,0.00057,0.0022,0.00016,0.0011,0.72,4.4,0.0006,0.0002099999999999,0.00086,0.0,0.026,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0
Almond paste,Nuts,0.172,458.0,48.0,0.0,0.00045,28.0,4.8,7.3e-05,0.0016,0.13,18.0,43.0,0.0,0.0,0.0,0.258,5.8,0.314,9.0,2.6,4.2e-06,0.009,0.0,0.0,0.0,8e-05,0.0,0.00041,0.0014,0.00011,4e-05,0.0001,0.0015,0.029,0.0,0.0,0.0,0.0,0.0,0.00086,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beechnuts,Nuts,0.001,576.0,34.0,0.0,0.00067,50.0,0.0,0.000113,0.0025,0.0,22.0,34.0,0.0,0.0,0.0,0.0,20.0,1.017,6.2,5.7,0.0,0.038,0.0,0.0,0.0,0.0003,0.0,0.00037,0.00088,0.00093,0.00068,0.016,0.0003599999999999,0.0,0.0,0.00017,0.00025,0.00037,0.00037,0.0013,0.00015,0.00026,0.0,0.0,0.00022,7.000000000000001e-05,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brazil nut,Nuts,0.16,659.0,12.0,0.0,0.0017,67.0,7.5,2.2e-05,0.0024,0.376,24.0,4.2,0.0,0.0,0.0,0.725,24.0,0.659,14.0,16.0,0.001917,0.003,0.0,0.0,0.0,0.00062,0.0,4e-05,0.0003,0.0001799999999999,0.0001,0.0007,0.0040999999999999,0.029,0.0,0.00041,0.00052,0.0012,0.00049,0.0012,0.0011,0.00064,0.25,2.3,0.00037,0.00014,0.00076,0.0,0.0057,0.0,0.02,0.0,0.02,0.0,0.0,24.0,0.0
Cashew,Nuts,0.037,553.0,30.0,0.0,0.0022,44.0,3.3,2.5e-05,0.0067,0.292,24.0,27.0,0.0,0.0,0.0,0.593,7.8,0.66,18.0,7.8,2e-05,0.012,0.0,0.0,0.0,0.0004199999999999,0.0,6e-05,0.0011,0.00086,0.0004199999999999,0.0005,0.0058,0.0,0.05,0.00046,0.00079,0.0015,0.00093,0.0017,0.0003599999999999,0.00095,23.0,5.9,0.00069,0.00029,0.0011,0.0,0.0009,3.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chestnut,Nuts,0.046,131.0,28.0,0.0,0.00047,1.4,0.0,3.8e-05,0.0017,0.054,0.48,28.0,0.0,0.0,0.0,0.099,0.55,0.715,2.0,0.26,0.0,0.027,0.0,17.0,1e-06,0.00015,0.0,0.0001,0.00073,0.00032,0.00023,0.027,0.00025,0.0,0.0,6e-05,8e-05,0.0001199999999999,0.0001199999999999,0.00085,5e-05,8e-05,0.0,0.0,7.000000000000001e-05,2e-05,0.00011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hazelnut,Nuts,0.114,628.0,17.0,0.0,0.0017,61.0,9.7,0.000113,0.0047,0.163,46.0,7.0,0.0,0.0,0.0,0.29,7.9,0.68,15.0,4.5,2.4e-06,0.0,0.0,20.0,1e-06,0.00064,0.0,0.00011,0.0018,0.00092,0.00056,0.0063,0.0025,0.046,0.07,0.00043,0.00055,0.0011,0.0004199999999999,0.0062,0.00022,0.00066,0.48,4.3,0.0005,0.00019,0.0007,0.0,0.015,1.4e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ginkgo nuts,Nuts,0.002,182.0,38.0,0.0,0.00027,1.7,0.0,5.4e-05,0.001,0.027,0.62,38.0,0.0,0.0,0.0,0.124,0.62,0.51,4.3,0.32,0.0,0.007,0.0,558.0,2.8e-05,0.00022,0.0,8.999999999999999e-05,0.006,0.00016,0.00033,0.015,0.00034,0.0,0.0,0.0001,0.0002099999999999,0.00032,0.0002099999999999,0.00011,6e-05,0.00017,0.0,0.0,0.00027,7.000000000000001e-05,0.00028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hickory nut,Nuts,0.061,657.0,18.0,0.0,0.00074,64.0,6.4,4e-05,0.0021,0.173,33.0,12.0,0.0,0.0,0.0,0.336,22.0,0.436,13.0,7.0,8.1e-06,0.001,0.0,131.0,7e-06,0.00087,0.0,0.00013,0.00091,0.0017,0.00019,0.002,0.0043,0.0,0.0,0.00039,0.00058,0.001,0.0005,0.0046,0.0003,0.0007099999999999,0.0,0.0,0.0004199999999999,0.00014,0.00073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Macadamia,Nuts,0.085,718.0,14.0,0.0,0.00076,76.0,8.6,1.1e-05,0.0037,0.13,59.0,5.2,0.0,0.0,0.0,0.188,1.5,0.368,7.9,12.0,3.6000000000000003e-06,0.005,0.0,0.0,0.0,0.0012,0.0,0.00016,0.0025,0.00076,0.00028,0.0012,0.0013,0.0,0.07,0.0002,0.00031,0.0006,2e-05,0.0040999999999999,2e-05,0.00067,1.1,4.6,0.00037,7.000000000000001e-05,0.0003599999999999,0.0,0.00054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mixed nuts,Nuts,0.117,607.0,21.0,0.0,0.00091,54.0,7.0,8.3e-05,0.0026,0.229,28.0,14.0,0.0,0.0,0.01,0.456,15.0,0.632,20.0,8.7,3.4e-05,0.005,0.06,3.0,0.0,0.00019,0.0,0.0002,0.0077,0.0011,0.00035,0.0005,0.0034,0.052,0.0,0.00057,0.00083,0.0017,0.00078,0.002,0.00028,0.0012,4.2,4.2,0.0007,0.00022,0.001,0.0,0.0078,5.7000000000000005e-06,0.08,0.01,0.0,0.0,0.0,14.0,0.0
Pecan,Nuts,0.07,691.0,14.0,0.0,0.0012,72.0,9.6,2.2e-05,0.0025,0.121,41.0,4.3,0.0,0.0,0.0,0.277,22.0,0.41,9.2,6.2,3.8e-06,0.0,0.0,56.0,3e-06,0.00066,0.0,0.00013,0.0012,0.00086,0.0002099999999999,0.0011,0.0045,0.041,0.04,0.00026,0.00034,0.0006,0.00029,0.0045,0.0001799999999999,0.00043,0.46,4.0,0.00031,8.999999999999999e-05,0.00041,0.0,0.0014,3.5e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pili nuts,Nuts,0.145,719.0,4.0,0.0,0.0009599999999999,80.0,0.0,6e-05,0.0035,0.302,37.0,4.0,0.0,0.0,0.0,0.575,7.6,0.507,11.0,31.0,0.0,0.003,0.0,41.0,2e-06,0.00091,0.0,8.999999999999999e-05,0.00052,0.0004799999999999,0.0001199999999999,0.0006,0.003,0.0,0.0,0.00026,0.0004799999999999,0.00089,0.00037,0.0023,0.0004,0.0005,0.0,0.0,0.00041,0.00019,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pine nuts,Nuts,0.016,673.0,13.0,0.0,0.0013,68.0,3.7,3.4e-05,0.0055,0.251,19.0,9.4,0.0,0.0,0.0,0.575,34.0,0.597,14.0,4.9,7e-07,0.002,0.0,29.0,1e-06,0.0003599999999999,0.0,0.00023,0.0044,0.00031,8.999999999999999e-05,0.0008,0.0065,0.056,0.07,0.00034,0.00054,0.00099,0.00054,0.0088,0.00026,0.00052,1.4,3.6,0.00037,0.00011,0.00069,0.0,0.0093,5.4e-05,0.11,0.4,0.05,0.0,0.0,0.0,0.0
Pistachio,Nuts,0.105,560.0,27.0,0.0,0.0013,45.0,11.0,5.1e-05,0.0039,0.121,23.0,17.0,0.0,0.0,0.0,0.49,14.0,1.025,20.0,5.9,7e-06,0.001,0.0,516.0,2.6e-05,0.00087,0.0,0.00016,0.0013,0.00052,0.0017,0.0056,0.0022,0.0,0.24,0.00051,0.00092,0.0016,0.0011,0.0012,0.0003599999999999,0.0011,1.7,7.7,0.00068,0.00025,0.0012,0.0,0.0029,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0
Walnut,Nuts,0.098,654.0,14.0,0.0,0.0016,65.0,6.7,9.8e-05,0.0029,0.158,8.9,7.0,0.0,0.0,0.0,0.346,47.0,0.441,15.0,6.1,4.9000000000000005e-06,0.002,0.0,20.0,1e-06,0.00034,0.0,0.00015,0.0011,0.00057,0.00054,0.0013,0.0031,0.039,0.09,0.00039,0.00063,0.0012,0.0004199999999999,0.0034,0.0002399999999999,0.0007099999999999,0.06,2.6,0.0006,0.00017,0.00075,0.0,0.0007,2.7e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tahini,Nuts,0.426,595.0,21.0,0.0,0.0016,54.0,9.3,9.8e-05,0.009,0.095,20.0,12.0,0.0,0.0,0.0,0.732,24.0,0.414,17.0,7.5,3.4e-05,0.115,0.0,67.0,3e-06,0.0012,0.0,0.00047,0.0055,0.00069,0.00015,0.0,0.0046,0.026,0.0,0.0005,0.00073,0.0013,0.00055,0.0015,0.00056,0.0009,0.0,0.49,0.0007099999999999,0.00037,0.00095,0.0,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Watermelon seeds,Nuts,0.054,557.0,15.0,0.0,0.00069,47.0,0.0,5.8e-05,0.0073,0.515,7.4,15.0,0.0,0.0,0.0,0.755,28.0,0.648,28.0,9.8,0.0,0.099,0.0,0.0,0.0,0.00019,0.0,0.00015,0.0036,0.00035,8.999999999999999e-05,0.0,0.01,0.0,0.0,0.00078,0.0013,0.0021,0.00089,0.0016,0.00083,0.002,0.0,0.0,0.0011,0.00039,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Almond butter,Nuts,0.347,614.0,19.0,0.0,0.00093,56.0,10.0,5.3e-05,0.0035,0.279,32.0,8.5,0.0,0.0,0.0,0.508,14.0,0.748,21.0,4.2,2.4e-06,0.007,0.0,1.0,0.0,4e-05,0.0,0.00094,0.0032,0.00032,0.0001,0.0,0.0033,0.052,0.0,0.00055,0.00081,0.0015,0.00061,0.0021,0.0001199999999999,0.0011,0.08,4.4,0.00056,0.00016,0.00094,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Castanea crenata,Nuts,0.031,154.0,35.0,0.0,0.00056,0.53,0.0,4.7e-05,0.0015,0.049,0.28,35.0,0.0,0.0,0.0,0.072,0.14,0.329,2.3,0.08,0.0,0.014,0.0,37.0,2e-06,0.00034,0.0,0.00016,0.0015,0.0002099999999999,0.00028,0.026,0.0011,0.0,0.0,6e-05,0.00011,0.00014,0.00015,0.0016,5e-05,8.999999999999999e-05,0.0,0.0,8.999999999999999e-05,3e-05,0.00013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cashew butter,Nuts,0.061,609.0,30.0,0.0,0.0018,53.0,3.0,5.5e-05,0.0049,0.206,27.0,27.0,0.0,0.0,0.0,0.388,13.0,0.447,12.0,11.0,9.3e-06,0.295,0.0,0.0,0.0,0.00016,0.0,0.00016,0.0011,0.0,0.0002,0.0,0.0044,0.048,0.0,0.00026,0.00045,0.00083,0.00052,0.0,0.0002,0.00054,0.0,9.1,0.00039,0.00016,0.00062,0.0,0.0050999999999999,3e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peanut,Nuts,0.092,567.0,16.0,0.0,0.0011,49.0,8.5,0.00024,0.0046,0.168,24.0,7.6,0.0,0.0,0.0,0.376,16.0,0.705,26.0,6.3,7.2000000000000005e-06,0.018,0.0,0.0,0.0,0.00064,0.0,0.00014,0.012,0.0018,0.00035,0.0,0.0033,0.053,0.0,0.00065,0.00091,0.0017,0.00093,0.0019,0.00032,0.0014,0.0,4.7,0.00088,0.00025,0.0011,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Basil,Greens,0.177,23.0,2.7,0.0,0.00039,0.64,1.6,6.8e-05,0.0032,0.064,0.09,1.1,0.0,0.0,0.0,0.056,0.39,0.295,3.2,0.04,3e-07,0.004,0.0,5275.0,0.000264,3e-05,0.0,8e-05,0.0009,0.0002099999999999,0.00016,0.018,0.00081,0.011,0.02,5e-05,0.0001,0.00019,0.00011,0.0011,4e-05,0.00013,0.0,0.3,0.0001,4e-05,0.00013,0.0,0.0008,0.000415,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dill,Greens,0.208,43.0,7.0,0.0,0.00015,1.1,2.1,0.00015,0.0066,0.055,0.8,4.9,0.0,0.0,0.0,0.066,0.1,0.738,3.5,0.06,0.0,0.061,0.0,7718.0,0.000386,6e-05,0.0,0.0003,0.0016,0.0004,0.00019,0.085,0.00091,0.0,0.0,7.000000000000001e-05,0.0002,0.00016,0.00025,0.0013,1e-05,7.000000000000001e-05,0.0,0.0,7.000000000000001e-05,1e-05,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thyme,Greens,0.405,101.0,24.0,0.0,0.00056,1.7,14.0,4.5e-05,0.017,0.16,0.08,10.0,0.0,0.0,0.0,0.106,0.53,0.609,5.6,0.47,0.0,0.009,0.0,4751.0,0.000238,5e-05,0.0,0.00047,0.0018,0.00041,0.00035,0.16,0.0018,0.0,0.0,0.0,0.00029,0.00026,0.00013,0.0017,0.0,0.0,0.0,0.0,0.00015,0.00011,0.00031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rosemary,Greens,0.317,131.0,21.0,0.0,0.0003,5.9,14.0,0.000109,0.0067,0.091,1.2,6.6,0.0,0.0,0.0,0.066,0.9,0.668,3.3,2.8,0.0,0.026,0.0,2924.0,0.000146,4e-05,0.0,0.00015,0.00091,0.0008,0.00034,0.022,0.00093,0.0,0.0,7.000000000000001e-05,0.00014,0.00025,0.00014,0.0009599999999999,5e-05,0.00017,0.0,0.0,0.00014,5e-05,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peppermint,Greens,0.243,70.0,15.0,0.0,0.00033,0.94,8.0,0.000114,0.0050999999999999,0.08,0.03,6.9,0.0,0.0,0.0,0.073,0.51,0.569,3.8,0.25,0.0,0.031,0.0,4248.0,0.000212,8e-05,0.0,0.00027,0.0017,0.00034,0.00013,0.032,0.0011,0.0,0.0,8e-05,0.00015,0.00028,0.00016,0.0012,5e-05,0.00019,0.0,0.0,0.00015,6e-05,0.00019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Garden rhubarb,Greens,0.086,21.0,4.5,0.0,2e-05,0.2,1.8,7e-06,0.00022,0.012,0.04,2.7,0.0,0.0,0.0,0.014,0.1,0.288,0.9,0.05,1.1e-06,0.004,0.0,102.0,5e-06,2e-05,0.0,3e-05,0.0003,8.999999999999999e-05,2e-05,0.008,0.0001,0.0060999999999999,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.00027,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Amaranth leaves,Greens,0.215,23.0,4.0,0.0,0.00016,0.33,0.0,8.5e-05,0.0023,0.055,0.08,4.0,0.0,0.0,0.0,0.05,0.15,0.611,2.5,0.09,9.000000000000001e-07,0.02,0.0,2917.0,0.000146,3e-05,0.0,0.00016,0.00066,6e-05,0.00019,0.043,0.0009,0.0,0.0,5e-05,0.0001199999999999,0.0002,0.00013,0.00089,4e-05,0.00013,0.0,0.0,0.0001,3e-05,0.00014,0.0,0.0,0.00114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rapini,Greens,0.108,22.0,2.9,0.0,4e-05,0.49,2.7,8.3e-05,0.0021,0.022,0.03,0.15,0.0,0.0,0.0,0.073,0.13,0.196,3.2,0.05,1e-06,0.033,0.0,2622.0,0.000131,0.00016,0.0,0.00013,0.0012,0.00032,0.00017,0.02,0.00077,0.018,0.17,7.000000000000001e-05,0.0001,0.00017,0.0002,0.0004,5e-05,0.00013,0.0,0.38,0.00011,4e-05,0.00015,0.0,0.0016,0.000224,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butterbur,Greens,0.103,14.0,3.6,0.0,0.0001,0.04,0.0,1e-05,0.0001,0.014,0.0,3.6,0.0,0.0,0.0,0.012,0.0,0.655,0.39,0.0,9.000000000000001e-07,0.007,0.0,50.0,3e-06,2e-05,0.0,2e-05,0.0002,3e-05,0.0001,0.032,0.00016,0.0,0.0,0.0,0.0,0.0,0.0,0.00027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cardoon,Greens,0.07,17.0,4.1,0.0,0.00023,0.1,1.6,6.8e-05,0.0007,0.042,0.02,2.5,0.0,0.0,0.0,0.023,0.04,0.4,0.7,0.01,2.0000000000000002e-07,0.17,0.0,0.0,0.0,2e-05,0.0,3e-05,0.0003,0.00034,0.0001199999999999,0.002,0.00017,0.0,0.0,0.0,0.0,0.0,0.0,0.00026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Celery,Greens,0.04,16.0,3.0,0.0,4e-05,0.17,1.6,3.6e-05,0.0002,0.011,0.03,1.4,0.0,0.0,0.0,0.024,0.08,0.26,0.69,0.04,4.0000000000000003e-07,0.08,0.0,449.0,2.2e-05,2e-05,0.0,6e-05,0.00032,0.00025,7.000000000000001e-05,0.0031,0.00013,0.0060999999999999,0.37,1e-05,2e-05,3e-05,3e-05,0.0001,1e-05,2e-05,0.0,1.3,2e-05,1e-05,3e-05,0.0,0.00027,2.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chard,Greens,0.058,20.0,4.1,0.0,0.00016,0.08,2.1,9e-06,0.0023,0.086,0.02,2.0,0.0,0.0,0.0,0.033,0.03,0.549,1.9,0.01,9.000000000000001e-07,0.179,0.0,6124.0,0.000306,3e-05,0.0,8.999999999999999e-05,0.0003599999999999,0.00016,8.999999999999999e-05,0.018,0.00033,0.029,0.0,4e-05,0.00015,0.00014,0.0001,0.00033,2e-05,0.00011,0.0,1.1,8.999999999999999e-05,2e-05,0.00011,0.0,0.0019,0.000327,0.0,0.0,0.0,0.0,0.0,0.0,0.0
